Cluster Num,Representative,Member,RFAM family,Organism,Location,Length
1186,"KX883979.1:6097-6308 Wenzhou shrimp virus 5 IRES_Cripavirus Wenzhou shrimp virus 5 strain shrimp14323 hypothetical protein 1 and hypothetical protein 2 genes, complete cds.","KX883979.1:6097-6308 Wenzhou shrimp virus 5 IRES_Cripavirus Wenzhou shrimp virus 5 strain shrimp14323 hypothetical protein 1 and hypothetical protein 2 genes, complete cds.",RF00458,Virus,,212
1187,PV_type1_Mahoney|Human poliovirus 1,PV_type1_Mahoney|Human poliovirus 1,RF00229,Human poliovirus 1,,312
1188,vir_ires_00375.1,vir_ires_00375.1,,Virus,,174
1189,vir_ires_00382.1,vir_ires_00382.1,,Virus,,174
1190,vir_ires_00501.1,vir_ires_00501.1,,Virus,,422
1191,vir_ires_00303.1,vir_ires_00303.1,,Virus,,174
1192,vir_ires_00158.1,vir_ires_00158.1,,Virus,,174
1193,vir_ires_00154.1,vir_ires_00154.1,,Virus,,174
1194,vir_ires_00361.1,vir_ires_00361.1,,Virus,,174
1194,vir_ires_00361.1,vir_ires_00339.1,,Virus,,174
1195,vir_ires_00484.1,vir_ires_00484.1,RF00458,Virus,,191
1196,vir_ires_00505.1,vir_ires_00505.1,RF00229,Virus,,741
1196,vir_ires_00505.1,CVB3|Human coxsackievirus B3,,Human coxsackievirus B3,,750
1197,vir_ires_00146.1,vir_ires_00146.1,,Virus,,174
1198,vir_ires_00135.1,vir_ires_00135.1,,Virus,,174
1199,vir_ires_00076.1,vir_ires_00076.1,,Virus,,174
1200,vir_ires_00137.1,vir_ires_00137.1,,Virus,,174
1201,vir_ires_00234.1,vir_ires_00234.1,,Virus,,174
1202,vir_ires_00532.1,vir_ires_00532.1,,Virus,,182
1203,"CM000676.2:61695528-61695807 Homo sapiens IRES_HIF1 Homo sapiens chromosome 14, GRCh38 reference primary assembly.","CM000676.2:61695528-61695807 Homo sapiens IRES_HIF1 Homo sapiens chromosome 14, GRCh38 reference primary assembly.",,Homo sapiens (human),,280
1204,"hsa_ires_00012.1|Homo sapiens (human)|chr22:23,691,857-23,692,030+","hsa_ires_00012.1|Homo sapiens (human)|chr22:23,691,857-23,692,030+",,Homo sapiens (human),"chr22:23,691,857-23,692,030+",174
1205,"hsa_ires_00044.1|Homo sapiens (human)|chr19:34,300,300-34,300,473+","hsa_ires_00044.1|Homo sapiens (human)|chr19:34,300,300-34,300,473+",,Homo sapiens (human),"chr19:34,300,300-34,300,473+",174
1206,"hsa_ires_00076.1|Homo sapiens (human)|chr3:159,273,647-159,273,820+","hsa_ires_00076.1|Homo sapiens (human)|chr3:159,273,647-159,273,820+",,Homo sapiens (human),"chr3:159,273,647-159,273,820+",174
1207,"hsa_ires_00108.1|Homo sapiens (human)|chr11:108,197,386-108,222,638-","hsa_ires_00108.1|Homo sapiens (human)|chr11:108,197,386-108,222,638-",,Homo sapiens (human),"chr11:108,197,386-108,222,638-",174
1208,"hsa_ires_00140.1|Homo sapiens (human)|chr1:247,841,723-247,841,896-","hsa_ires_00140.1|Homo sapiens (human)|chr1:247,841,723-247,841,896-",,Homo sapiens (human),"chr1:247,841,723-247,841,896-",174
1209,"hsa_ires_00172.1|Homo sapiens (human)|chr11:102,114,183-102,114,356+","hsa_ires_00172.1|Homo sapiens (human)|chr11:102,114,183-102,114,356+",,Homo sapiens (human),"chr11:102,114,183-102,114,356+",174
1210,"hsa_ires_00204.1|Homo sapiens (human)|chr12:98,593,805-98,593,978+","hsa_ires_00204.1|Homo sapiens (human)|chr12:98,593,805-98,593,978+",,Homo sapiens (human),"chr12:98,593,805-98,593,978+",174
1211,"hsa_ires_00236.1|Homo sapiens (human)|chr6:29,627,792-29,627,965-","hsa_ires_00236.1|Homo sapiens (human)|chr6:29,627,792-29,627,965-",,Homo sapiens (human),"chr6:29,627,792-29,627,965-",174
1212,"hsa_ires_00268.1|Homo sapiens (human)|chr6:27,810,064-27,810,237+","hsa_ires_00268.1|Homo sapiens (human)|chr6:27,810,064-27,810,237+",,Homo sapiens (human),"chr6:27,810,064-27,810,237+",174
1213,"hsa_ires_00300.1|Homo sapiens (human)|chr9:111,759,289-111,759,462-","hsa_ires_00300.1|Homo sapiens (human)|chr9:111,759,289-111,759,462-",,Homo sapiens (human),"chr9:111,759,289-111,759,462-",174
1214,"hsa_ires_00332.1|Homo sapiens (human)|chr14:75,176,473-75,176,646-","hsa_ires_00332.1|Homo sapiens (human)|chr14:75,176,473-75,176,646-",,Homo sapiens (human),"chr14:75,176,473-75,176,646-",174
1215,"hsa_ires_00364.1|Homo sapiens (human)|chr1:61,082,618-61,082,791+","hsa_ires_00364.1|Homo sapiens (human)|chr1:61,082,618-61,082,791+",,Homo sapiens (human),"chr1:61,082,618-61,082,791+",174
1216,"hsa_ires_00396.1|Homo sapiens (human)|chr7:21,916,817-21,945,822-","hsa_ires_00396.1|Homo sapiens (human)|chr7:21,916,817-21,945,822-",,Homo sapiens (human),"chr7:21,916,817-21,945,822-",174
1217,"hsa_ires_00428.1|Homo sapiens (human)|chr13:60,397,293-60,439,748+","hsa_ires_00428.1|Homo sapiens (human)|chr13:60,397,293-60,439,748+",,Homo sapiens (human),"chr13:60,397,293-60,439,748+",174
1218,"hsa_ires_00460.1|Homo sapiens (human)|chr1:8,868,019-8,870,586-","hsa_ires_00460.1|Homo sapiens (human)|chr1:8,868,019-8,870,586-",,Homo sapiens (human),"chr1:8,868,019-8,870,586-",174
1219,"hsa_ires_00492.1|Homo sapiens (human)|chr16:29,679,120-29,694,746+","hsa_ires_00492.1|Homo sapiens (human)|chr16:29,679,120-29,694,746+",,Homo sapiens (human),"chr16:29,679,120-29,694,746+",174
1220,"hsa_ires_00524.1|Homo sapiens (human)|chr12:41,437,771-41,437,944+","hsa_ires_00524.1|Homo sapiens (human)|chr12:41,437,771-41,437,944+",,Homo sapiens (human),"chr12:41,437,771-41,437,944+",174
1221,"hsa_ires_00556.1|Homo sapiens (human)|chr12:111,943,304-111,991,865-","hsa_ires_00556.1|Homo sapiens (human)|chr12:111,943,304-111,991,865-",,Homo sapiens (human),"chr12:111,943,304-111,991,865-",174
1222,"hsa_ires_00588.1|Homo sapiens (human)|chr9:120,926,645-120,926,715-","hsa_ires_00588.1|Homo sapiens (human)|chr9:120,926,645-120,926,715-",,Homo sapiens (human),"chr9:120,926,645-120,926,715-",71
1223,hsa_ires_00620.1|Homo sapiens (human)|chr18:63318667-63319806-,hsa_ires_00620.1|Homo sapiens (human)|chr18:63318667-63319806-,,Homo sapiens (human),chr18:63318667-63319806-,1137
1223,hsa_ires_00620.1|Homo sapiens (human)|chr18:63318667-63319806-,BCL2|Homo sapiens,,Homo sapiens (human),,1137
1224,"hsa_ires_00652.1|Homo sapiens (human)|chr17:18,355,982-18,363,542-","hsa_ires_00652.1|Homo sapiens (human)|chr17:18,355,982-18,363,542-",,Homo sapiens (human),"chr17:18,355,982-18,363,542-",190
1225,"hsa_ires_00684.1|Homo sapiens (human)|chr21:26,170,621-26,170,767-","hsa_ires_00684.1|Homo sapiens (human)|chr21:26,170,621-26,170,767-",,Homo sapiens (human),"chr21:26,170,621-26,170,767-",147
1226,Kv1.4_1.2|Mus musculus,Kv1.4_1.2|Mus musculus,,Mus musculus (mouse),,1197
1227,mmu_ires_00024.1|Mus musculus (mouse),mmu_ires_00024.1|Mus musculus (mouse),,Mus musculus (mouse),,183
1228,mouse_hsa_ires_00368.1 | chr14:30280604-30280687(-) | RF00223 | IRES_Bip | internal ribosome entry site (IRES),mouse_hsa_ires_00368.1 | chr14:30280604-30280687(-) | RF00223 | IRES_Bip | internal ribosome entry site (IRES),RF00223,Mus musculus (mouse),chr14:30280604-30280687-,84
1228,mouse_hsa_ires_00368.1 | chr14:30280604-30280687(-) | RF00223 | IRES_Bip | internal ribosome entry site (IRES),mouse_hsa_ires_00439.1 | chr14:28999456-28999539(-) | RF00223 | IRES_Bip | internal ribosome entry site (IRES),RF00223,Mus musculus (mouse),chr14:28999456-28999539-,84
1229,"KX884348.1:7089-7293 Wenzhou shrimp virus 6 IRES_Cripavirus Wenzhou shrimp virus 6 strain WZRBX43423 hypothetical protein 1 and hypothetical protein 2 genes, complete cds.","KX884348.1:7089-7293 Wenzhou shrimp virus 6 IRES_Cripavirus Wenzhou shrimp virus 6 strain WZRBX43423 hypothetical protein 1 and hypothetical protein 2 genes, complete cds.",,Virus,,205
1230,PV_type3_Leon|Human poliovirus 1,PV_type3_Leon|Human poliovirus 1,RF00229,Human poliovirus 1,,742
1231,vir_ires_00231.1,vir_ires_00231.1,,Virus,,174
1232,vir_ires_00161.1,vir_ires_00161.1,,Virus,,174
1233,vir_ires_00425.1,vir_ires_00425.1,,Virus,,174
1233,vir_ires_00425.1,vir_ires_00378.1,,Virus,,174
1234,vir_ires_00071.1,vir_ires_00071.1,,Virus,,174
1235,vir_ires_00016.1,vir_ires_00016.1,,Virus,,174
1236,vir_ires_00508.1,vir_ires_00508.1,,Virus,,628
1237,vir_ires_00428.1,vir_ires_00428.1,,Virus,,174
1237,vir_ires_00428.1,vir_ires_00026.1,,Virus,,174
1238,vir_ires_00338.1,vir_ires_00338.1,,Virus,,174
1239,vir_ires_00011.1,vir_ires_00011.1,,Virus,,174
1240,vir_ires_00507.1,vir_ires_00507.1,,Virus,,691
1240,vir_ires_00507.1,GBV-A|Hepatitis GB virus A,,Hepatitis GB virus A,,693
1241,vir_ires_00331.1,vir_ires_00331.1,,Virus,,174
1242,vir_ires_00068.1,vir_ires_00068.1,,Virus,,174
1242,vir_ires_00068.1,vir_ires_00186.1,,Virus,,174
1243,vir_ires_00328.1,vir_ires_00328.1,,Virus,,174
1244,vir_ires_00217.1,vir_ires_00217.1,,Virus,,174
1245,vir_ires_00280.1,vir_ires_00280.1,,Virus,,174
1246,vir_ires_00422.1,vir_ires_00422.1,RF00210,Virus,,174
1247,vir_ires_00533.1,vir_ires_00533.1,,Virus,,310
1247,vir_ires_00533.1,vir_ires_00523.1,,Virus,,311
1248,IGF2_leader2|Homo sapiens,IGF2_leader2|Homo sapiens,RF00483,Homo sapiens (human),,121
1248,IGF2_leader2|Homo sapiens,mouse_hsa_ires_00526.1 | chr7:143338633-143338753(-) | RF00483 | IRES_IGF2 | growth factor II IRES,RF00483,Mus musculus (mouse),chr7:143338633-143338753-,121
1249,"hsa_ires_00013.1|Homo sapiens (human)|chrX:73,563,148-73,563,321+","hsa_ires_00013.1|Homo sapiens (human)|chrX:73,563,148-73,563,321+",,Homo sapiens (human),"chrX:73,563,148-73,563,321+",174
1250,"hsa_ires_00045.1|Homo sapiens (human)|chr6:33,321,890-33,323,016-","hsa_ires_00045.1|Homo sapiens (human)|chr6:33,321,890-33,323,016-",,Homo sapiens (human),"chr6:33,321,890-33,323,016-",174
1251,"hsa_ires_00077.1|Homo sapiens (human)|chr4:38,775,549-38,782,990-","hsa_ires_00077.1|Homo sapiens (human)|chr4:38,775,549-38,782,990-",,Homo sapiens (human),"chr4:38,775,549-38,782,990-",174
1252,"hsa_ires_00109.1|Homo sapiens (human)|chr11:119,087,987-119,088,662+","hsa_ires_00109.1|Homo sapiens (human)|chr11:119,087,987-119,088,662+",,Homo sapiens (human),"chr11:119,087,987-119,088,662+",174
1253,"hsa_ires_00141.1|Homo sapiens (human)|chr7:143,222,079-143,222,252+","hsa_ires_00141.1|Homo sapiens (human)|chr7:143,222,079-143,222,252+",,Homo sapiens (human),"chr7:143,222,079-143,222,252+",174
1254,"hsa_ires_00173.1|Homo sapiens (human)|chr17:59,155,637-59,169,752+","hsa_ires_00173.1|Homo sapiens (human)|chr17:59,155,637-59,169,752+",,Homo sapiens (human),"chr17:59,155,637-59,169,752+",174
1255,"hsa_ires_00205.1|Homo sapiens (human)|chr6:100,463,469-100,463,642-","hsa_ires_00205.1|Homo sapiens (human)|chr6:100,463,469-100,463,642-",,Homo sapiens (human),"chr6:100,463,469-100,463,642-",174
1256,"hsa_ires_00237.1|Homo sapiens (human)|chr8:48,008,435-48,043,169+","hsa_ires_00237.1|Homo sapiens (human)|chr8:48,008,435-48,043,169+",,Homo sapiens (human),"chr8:48,008,435-48,043,169+",174
1257,"hsa_ires_00269.1|Homo sapiens (human)|chr17:81,035,147-81,053,679+","hsa_ires_00269.1|Homo sapiens (human)|chr17:81,035,147-81,053,679+",,Homo sapiens (human),"chr17:81,035,147-81,053,679+",174
1258,"hsa_ires_00301.1|Homo sapiens (human)|chr2:96,305,396-96,305,569-","hsa_ires_00301.1|Homo sapiens (human)|chr2:96,305,396-96,305,569-",,Homo sapiens (human),"chr2:96,305,396-96,305,569-",174
1259,"hsa_ires_00333.1|Homo sapiens (human)|chr16:67,963,512-67,966,878-","hsa_ires_00333.1|Homo sapiens (human)|chr16:67,963,512-67,966,878-",,Homo sapiens (human),"chr16:67,963,512-67,966,878-",174
1260,"hsa_ires_00365.1|Homo sapiens (human)|chr8:407,051-431,357+","hsa_ires_00365.1|Homo sapiens (human)|chr8:407,051-431,357+",,Homo sapiens (human),"chr8:407,051-431,357+",174
1261,"hsa_ires_00397.1|Homo sapiens (human)|chr2:53,765,573-53,786,981-","hsa_ires_00397.1|Homo sapiens (human)|chr2:53,765,573-53,786,981-",,Homo sapiens (human),"chr2:53,765,573-53,786,981-",174
1262,"hsa_ires_00429.1|Homo sapiens (human)|chr14:20,802,069-20,802,397-","hsa_ires_00429.1|Homo sapiens (human)|chr14:20,802,069-20,802,397-",,Homo sapiens (human),"chr14:20,802,069-20,802,397-",174
1263,"hsa_ires_00461.1|Homo sapiens (human)|chr19:15,410,533-15,419,022-","hsa_ires_00461.1|Homo sapiens (human)|chr19:15,410,533-15,419,022-",,Homo sapiens (human),"chr19:15,410,533-15,419,022-",174
1264,"hsa_ires_00493.1|Homo sapiens (human)|chrX:47,190,800-47,198,825+","hsa_ires_00493.1|Homo sapiens (human)|chrX:47,190,800-47,198,825+",,Homo sapiens (human),"chrX:47,190,800-47,198,825+",174
1265,"hsa_ires_00525.1|Homo sapiens (human)|chr9:113,275,634-113,276,584+","hsa_ires_00525.1|Homo sapiens (human)|chr9:113,275,634-113,276,584+",,Homo sapiens (human),"chr9:113,275,634-113,276,584+",174
1266,"hsa_ires_00557.1|Homo sapiens (human)|chr1:216,677,479-216,715,115-","hsa_ires_00557.1|Homo sapiens (human)|chr1:216,677,479-216,715,115-",,Homo sapiens (human),"chr1:216,677,479-216,715,115-",174
1267,"hsa_ires_00589.1|Homo sapiens (human)|chr3:41,199,491-41,224,068+","hsa_ires_00589.1|Homo sapiens (human)|chr3:41,199,491-41,224,068+",,Homo sapiens (human),"chr3:41,199,491-41,224,068+",228
1268,hsa_ires_00621.1|Homo sapiens (human)|chrX:123885493-123885662+,hsa_ires_00621.1|Homo sapiens (human)|chrX:123885493-123885662+,,Homo sapiens (human),chrX:123885493-123885662+,170
1269,"hsa_ires_00653.1|Homo sapiens (human)|chr20:56,388,198-56,392,295-","hsa_ires_00653.1|Homo sapiens (human)|chr20:56,388,198-56,392,295-",,Homo sapiens (human),"chr20:56,388,198-56,392,295-",257
1270,"hsa_ires_00685.1|Homo sapiens (human)|chr13:29,553,761-29,595,584-","hsa_ires_00685.1|Homo sapiens (human)|chr13:29,553,761-29,595,584-",,Homo sapiens (human),"chr13:29,553,761-29,595,584-",278
1271,mmu_ires_00025.1|Mus musculus (house mouse),mmu_ires_00025.1|Mus musculus (house mouse),,Mus musculus (mouse),,193
1272,"KX884282.1:5938-6130 Wuhan arthropod virus 2 IRES_Cripavirus Wuhan arthropod virus 2 strain WHSF0 hypothetical protein 1 and hypothetical protein 2 genes, complete cds.","KX884282.1:5938-6130 Wuhan arthropod virus 2 IRES_Cripavirus Wuhan arthropod virus 2 strain WHSF0 hypothetical protein 1 and hypothetical protein 2 genes, complete cds.",RF00458,Virus,,193
1273,REV-A|Reticuloendotheliosis virus,REV-A|Reticuloendotheliosis virus,,Reticuloendotheliosis virus,,577
1274,vir_ires_00313.1,vir_ires_00313.1,,Virus,,174
1275,vir_ires_00162.1,vir_ires_00162.1,,Virus,,174
1276,vir_ires_00412.1,vir_ires_00412.1,,Virus,,174
1277,vir_ires_00166.1,vir_ires_00166.1,,Virus,,174
1278,vir_ires_00222.1,vir_ires_00222.1,,Virus,,174
1279,vir_ires_00132.1,vir_ires_00132.1,,Virus,,174
1280,vir_ires_00365.1,vir_ires_00365.1,,Virus,,174
1281,vir_ires_00067.1,vir_ires_00067.1,,Virus,,174
1282,vir_ires_00429.1,vir_ires_00429.1,,Virus,,174
1282,vir_ires_00429.1,vir_ires_00047.1,,Virus,,174
1283,vir_ires_00495.1,vir_ires_00495.1,,Virus,,184
1283,vir_ires_00495.1,ALPV_IGRpred|Aphid lethal paralysis virus,,Aphid lethal paralysis virus,,184
1284,vir_ires_00168.1,vir_ires_00168.1,,Virus,,174
1285,vir_ires_00224.1,vir_ires_00224.1,,Virus,,174
1286,vir_ires_00271.1,vir_ires_00271.1,RF01047,Virus,,174
1287,vir_ires_00268.1,vir_ires_00268.1,,Virus,,174
1288,vir_ires_00391.1,vir_ires_00391.1,,Virus,,174
1289,vir_ires_00534.1,vir_ires_00534.1,RF00376,Virus,,120
1290,"CM000685.2:18534867-18535067 Homo sapiens IRES_Cx43 Homo sapiens chromosome X, GRCh38 reference primary assembly.","CM000685.2:18534867-18535067 Homo sapiens IRES_Cx43 Homo sapiens chromosome X, GRCh38 reference primary assembly.",RF00487,Homo sapiens (human),,201
1291,L-myc|Homo sapiens,L-myc|Homo sapiens,,Homo sapiens (human),,52
1292,"hsa_ires_00014.1|Homo sapiens (human)|chr10:67,647,514-67,696,168-","hsa_ires_00014.1|Homo sapiens (human)|chr10:67,647,514-67,696,168-",,Homo sapiens (human),"chr10:67,647,514-67,696,168-",174
1293,"hsa_ires_00046.1|Homo sapiens (human)|chr1:88,887,330-88,891,618-","hsa_ires_00046.1|Homo sapiens (human)|chr1:88,887,330-88,891,618-",,Homo sapiens (human),"chr1:88,887,330-88,891,618-",174
1294,"hsa_ires_00078.1|Homo sapiens (human)|chr16:89,919,085-89,919,258+","hsa_ires_00078.1|Homo sapiens (human)|chr16:89,919,085-89,919,258+",,Homo sapiens (human),"chr16:89,919,085-89,919,258+",174
1295,"hsa_ires_00110.1|Homo sapiens (human)|chr12:56,645,895-56,646,068-","hsa_ires_00110.1|Homo sapiens (human)|chr12:56,645,895-56,646,068-",,Homo sapiens (human),"chr12:56,645,895-56,646,068-",174
1296,"hsa_ires_00174.1|Homo sapiens (human)|chr10:60,572,528-60,572,701-","hsa_ires_00174.1|Homo sapiens (human)|chr10:60,572,528-60,572,701-",,Homo sapiens (human),"chr10:60,572,528-60,572,701-",174
1297,"hsa_ires_00206.1|Homo sapiens (human)|chr1:21,002,743-21,050,973-","hsa_ires_00206.1|Homo sapiens (human)|chr1:21,002,743-21,050,973-",,Homo sapiens (human),"chr1:21,002,743-21,050,973-",174
1298,"hsa_ires_00238.1|Homo sapiens (human)|chr11:17,077,177-17,077,673-","hsa_ires_00238.1|Homo sapiens (human)|chr11:17,077,177-17,077,673-",,Homo sapiens (human),"chr11:17,077,177-17,077,673-",174
1299,"hsa_ires_00270.1|Homo sapiens (human)|chr19:55,385,932-55,386,620+","hsa_ires_00270.1|Homo sapiens (human)|chr19:55,385,932-55,386,620+",,Homo sapiens (human),"chr19:55,385,932-55,386,620+",174
1300,"hsa_ires_00302.1|Homo sapiens (human)|chr10:69,282,550-69,288,743+","hsa_ires_00302.1|Homo sapiens (human)|chr10:69,282,550-69,288,743+",,Homo sapiens (human),"chr10:69,282,550-69,288,743+",174
1301,"hsa_ires_00334.1|Homo sapiens (human)|chr5:151,771,915-151,786,623+","hsa_ires_00334.1|Homo sapiens (human)|chr5:151,771,915-151,786,623+",,Homo sapiens (human),"chr5:151,771,915-151,786,623+",174
1302,"hsa_ires_00366.1|Homo sapiens (human)|chr2:206,149,908-206,159,431-","hsa_ires_00366.1|Homo sapiens (human)|chr2:206,149,908-206,159,431-",,Homo sapiens (human),"chr2:206,149,908-206,159,431-",174
1303,"hsa_ires_00398.1|Homo sapiens (human)|chr5:179,806,574-179,823,004+","hsa_ires_00398.1|Homo sapiens (human)|chr5:179,806,574-179,823,004+",,Homo sapiens (human),"chr5:179,806,574-179,823,004+",174
1304,"hsa_ires_00430.1|Homo sapiens (human)|chr6:34,238,828-34,240,780+","hsa_ires_00430.1|Homo sapiens (human)|chr6:34,238,828-34,240,780+",,Homo sapiens (human),"chr6:34,238,828-34,240,780+",174
1305,"hsa_ires_00462.1|Homo sapiens (human)|chr14:39,233,941-39,234,114+","hsa_ires_00462.1|Homo sapiens (human)|chr14:39,233,941-39,234,114+",,Homo sapiens (human),"chr14:39,233,941-39,234,114+",174
1306,"hsa_ires_00494.1|Homo sapiens (human)|chr4:75,514,444-75,515,529+","hsa_ires_00494.1|Homo sapiens (human)|chr4:75,514,444-75,515,529+",,Homo sapiens (human),"chr4:75,514,444-75,515,529+",174
1307,"hsa_ires_00526.1|Homo sapiens (human)|chr11:71,582,702-71,582,875-","hsa_ires_00526.1|Homo sapiens (human)|chr11:71,582,702-71,582,875-",,Homo sapiens (human),"chr11:71,582,702-71,582,875-",174
1308,"hsa_ires_00558.1|Homo sapiens (human)|chr15:55,234,935-55,270,890-","hsa_ires_00558.1|Homo sapiens (human)|chr15:55,234,935-55,270,890-",,Homo sapiens (human),"chr15:55,234,935-55,270,890-",174
1309,"hsa_ires_00590.1|Homo sapiens (human)|chr11:102,349,768-102,349,917+","hsa_ires_00590.1|Homo sapiens (human)|chr11:102,349,768-102,349,917+",,Homo sapiens (human),"chr11:102,349,768-102,349,917+",150
1310,"hsa_ires_00622.1|Homo sapiens (human)|chr4:152,411,804-152,411,865-","hsa_ires_00622.1|Homo sapiens (human)|chr4:152,411,804-152,411,865-",,Homo sapiens (human),"chr4:152,411,804-152,411,865-",62
1311,"hsa_ires_00654.1|Homo sapiens (human)|chr3:41,225,550-41,225,743+","hsa_ires_00654.1|Homo sapiens (human)|chr3:41,225,550-41,225,743+",,Homo sapiens (human),"chr3:41,225,550-41,225,743+",107
1312,"hsa_ires_00686.1|Homo sapiens (human)|chr1:3,652,565-3,707,587+","hsa_ires_00686.1|Homo sapiens (human)|chr1:3,652,565-3,707,587+",,Homo sapiens (human),"chr1:3,652,565-3,707,587+",335
1313,NDST2|Mus musculus,NDST2|Mus musculus,,Mus musculus (mouse),,750
1313,NDST2|Mus musculus,mmu_ires_00004.1|Mus musculus (house mouse),,Mus musculus (mouse),,750
1314,mmu_ires_00026.1|Mus musculus (house mouse),mmu_ires_00026.1|Mus musculus (house mouse),,Mus musculus (mouse),,1015
1315,mouse_hsa_ires_00059.1 | chr15:99093736-99093812(-) | RF00223 | IRES_Bip | internal ribosome entry site (IRES),mouse_hsa_ires_00059.1 | chr15:99093736-99093812(-) | RF00223 | IRES_Bip | internal ribosome entry site (IRES),RF00223,Mus musculus (mouse),chr15:99093736-99093812-,77
1316,mouse_hsa_ires_00264.1 | chr17:27101872-27102066(-) | RF00216 | IRES_c-myc | internal ribosome entry site (IRES),mouse_hsa_ires_00264.1 | chr17:27101872-27102066(-) | RF00216 | IRES_c-myc | internal ribosome entry site (IRES),RF00216,Mus musculus (mouse),chr17:27101872-27102066-,195
1317,mouse_hsa_ires_00450.1 | chr17:31663179-31663394(+) | RF00226 | IRES_n-myc | internal ribosome entry site (IRES),mouse_hsa_ires_00450.1 | chr17:31663179-31663394(+) | RF00226 | IRES_n-myc | internal ribosome entry site (IRES),RF00226,Mus musculus (mouse),chr17:31663179-31663394+,216
1317,mouse_hsa_ires_00450.1 | chr17:31663179-31663394(+) | RF00226 | IRES_n-myc | internal ribosome entry site (IRES),mouse_hsa_ires_00461.1 | chr17:31663179-31663394(+) | RF00226 | IRES_n-myc | internal ribosome entry site (IRES),RF00226,Mus musculus (mouse),chr17:31663179-31663394+,216
1318,"KX883971.1:5699-5893 Hubei diptera virus 1 IRES_Cripavirus Hubei diptera virus 1 strain SCM51289 hypothetical protein 1 and hypothetical protein 2 genes, complete cds.","KX883971.1:5699-5893 Hubei diptera virus 1 IRES_Cripavirus Hubei diptera virus 1 strain SCM51289 hypothetical protein 1 and hypothetical protein 2 genes, complete cds.",,Virus,,195
